"Data";"Instituição";"Numero";"Modalidade";"Objeto";"Data/Hora Realização";"Valor Referência";"Situação";"Aviso";"Anexos";"Vencedores \ Contratos"
"02/01/2024";"PML";"005/2023";"Concorrência";"Contratação integrada de Agência de Propaganda, especializada na prestação de serviços de publicidade, assim compreendidos o conjunto de atividades realizadas integradamente que tenham por objetivo o estudo, o planejamento, a conceituação, a concepção, a criação, a execução interna, a intermediação e a supervisão da execução externa e a distribuição de publicidade aos veículos e demais meios de divulgação, com o objetivo de promover a venda de bens ou serviços de qualquer natureza, difundir ideias ou informar o público em geral, observado o caráter educativo, informativo e de orientação social, nos termos do artigo 37, §1º da Constituição da República Federativa do Brasil de 1988, detalhados no Briefing e na forma do Termo Referencial, integrantes deste Edital, conforme especificado no Anexo I deste instrumento.";"15/03/2024 09:00";"1.300.000,00";"Em Andamento";"";"";""
"11/03/2024";"FMS";"002/2024";"Inexigibilidade";"Constitui-se objeto do presente contrato, Locação de um imóvel, situado na Rua Gustavo Hora, 247, Zona urbana, Lagarto/SE, para o funcionamento de um Centro de Fisioterapia, conforme Laudo de Vistoria Técnica.";"11/03/2024 08:00";"42.000,00";"Concluído";"";"";""
"11/03/2024";"FMS";"001/2024";"Inexigibilidade";"Constitui-se objeto do presente contrato, Locação de um imóvel, situado na Estrada de Thiago, 628, Pov. Nobre, Lagarto/SE, para o funcionamento de um Ponto de Apoio da Unidade Básica de Saúde da Família, conforme Laudo de Vistoria Técnica.";"11/03/2024 08:00";"7.200,00";"Concluído";"";"";""
"19/02/2024";"FMAS";"001/2024";"Pregão Eletrônico";"CONTRATAÇÃO DE EMPRESA NO FORNECIMENTO DE PEIXE FILE, SALGADO, DESCONGELADO TIPO (BACALHAU SAITH), DE PRIMEIRA, FILÉ, QUALIDADE, conforme condições, especificações e quantidades estabelecidas no ETP e Termo de Referência, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos. ";"05/03/2024 09:00";"528.000,00";"Em Andamento";"";"";""
"05/02/2024";"PML";"001/2024";"Chamada Pública";"Aquisição de gêneros alimentícios da agricultura familiar e empreendedor familiar rural para alimentação escolar, conforme especificações constantes do Anexo II desta Chamada.";"27/02/2024 09:00";"2.998.468,50";"Em Andamento";"";"";""
"28/12/2023";"PML";"028/2023";"Pregão Eletrônico";"REGISTRO DE PREÇOS, tipo MENOR PREÇO POR ITEM objetivando fornecimento parcelado de GÁS DE COZINHA DE 13KG (RECARGA) / VASILHAME DE GÁS DE COZINHA COM RECARGA 13KG para atender as demandas do Fundo Municipal de Assistência Social, Fundo Municipal de Meio Ambiente, Prefeitura Municipal de Lagarto e demais Secretarias do Município de Lagarto, para atender as secretarias requisitantes deste município, conforme condições, especificações e quantidades estabelecidas no termo de referência, conforme condições, especificações e quantidades estabelecidas no termo de referência.";"22/02/2024 09:00";"373.460,85";"Em Andamento";"";"";""
"05/02/2024";"FMS";"001/2024";"Pregão Eletrônico";"Registro de Preços para futuro fornecimento parcelado de materiais de consumos odontológicos, para atender as necessidades do Fundo Municipal de Saúde, conforme Anexo II - Termo de Referência, parte integrante do Edital, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos";"21/02/2024 08:30";"1.850.969,00";"Concluído";"";"";""
"28/12/2023";"PML";"005/2023";"Tomada de Preços";"Está TOMADA DE PREÇOS tem por objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, EM PRESTAÇÃO DE SERVIÇO DE CERCAMENTO E SINALIZAÇÃO PROIBITIVA, LOCALIZADA ENTRE OS POVOADOS: JUERANA, ACUZINHO E SANTO ANTÔNIO (LIXÃO), NO MUNICÍPIO DE LAGARTO/SE, DE ACORDO COM O PROJETO BÁSICO E ESPECIFICAÇÕES APRESENTADAS, CONVERTIDO EM ANEXO I DESTE INSTRUMENTO.";"16/02/2024 09:00";"139.867,65";"Em Andamento";"";"";""
"01/02/2024";"PML";"001/2024";"Pregão Eletrônico";"Contratação de empresa para aquisição de gêneros alimentícios destinados a merenda escolar da rede municipal de ensino no município de Lagarto/SE, para o ano de 2024, conforme condições, especificações e quantidades estabelecidas no ETP e Termo de Referência.";"16/02/2024 09:00";"4.548.920,85";"Em Andamento";"";"";""
"29/12/2023";"PML";"004/2023";"Concorrência";"Está CONCORRÊNCIA tem por objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, NO RAMO DE ENGENHARIA, PARA SERVIÇOS DE REFORMA E MODERNIZAÇÃO DA PRAÇA DO POVOADO CRIOULO, NO MUNICIPIO DE LAGARTO/SE, DE ACORDO COM O PROJETO BÁSICO E ESPECIFICAÇÕES APRESENTADAS, CONVERTIDO EM ANEXO I DESTE INSTRUMENTO.";"07/02/2024 09:00";"792.652,67";"Em Andamento";"";"";""
"06/02/2024";"PML";"001/2024";"Dispensa";"Contratação de empresa para aquisição emergencial de gêneros alimentícios destinados a merenda escolar da rede municipal de ensino no município de Lagarto/SE, conforme condições, especificações e quantidades estabelecidas no ETP e Termo de Referência";"07/02/2024 08:00";"909.780,24";"Em Andamento";"";"";""
"21/02/2024";"PML";"002/2024";"Pregão Eletrônico";"Registro de Preços para futura prestação de serviços de arbitragem dos eventos esportivos a serem realizados pela Prefeitura Municipal de Lagarto/SE, conforme detalhamentos apresentados abaixo, conforme Anexo I - Termo de Referência, parte integrante do Edital. ";"06/02/2024 09:00";"395.197,60";"Em Andamento";"";"";""
"31/01/2024";"PML";"007/2024";"Inexigibilidade";"Contratação do serviço de Apresentação de Show Artístico do artista ALDIRAN JÚNIOR para se apresentar durante a realização do Tradicional Natal do Povoado açuzinho que acontecerá em Lagarto no dia 03 de fevereiro de 2024, de acordo com as especificações constantes da Inexigibilidade de Licitação n°. 07/2024";"31/01/2024 08:00";"25.000,00";"Concluído";"";"";""
"25/01/2024";"PML";"006/2024";"Inexigibilidade";"Contratação do serviço de Apresentação de Show Artístico do artista BANDA SAMYRA SHOW para se apresentar durante a realização do Tradicional Natal do Povoado Colônia Treze que acontecerá em Lagarto no dia 27 de janeiro de 2024, de acordo com as especificações constantes da Inexigibilidade de Licitação n°. 06/2024";"25/01/2024 08:00";"120.000,00";"Concluído";"";"";""
"19/01/2024";"PML";"005/2024";"Inexigibilidade";"Contratação do serviço de Apresentação de Show Artístico do artista PAULO SANTOS para se apresentar durante a realização do Tradicional Natal do Povoado Crioulo que acontecerá em Lagarto no dia 21 de janeiro de 2024, de acordo com as especificações constantes da Inexigibilidade de Licitação n°. 05/2024";"19/01/2024 08:00";"18.000,00";"Concluído";"";"";""
"19/01/2024";"PML";"004/2024";"Inexigibilidade";"Contratação do serviço de Apresentação de Show Artístico do artista DANIELZINHO JR LTDA para se apresentar durante a realização do Tradicional Natal do Povoado Brasilia que acontecerá em Lagarto no dia 20 de janeiro de 2024, de acordo com as especificações constantes da Inexigibilidade de Licitação n°. 04/2024";"19/01/2024 08:00";"40.000,00";"Concluído";"";"";""
"19/01/2024";"PML";"003/2024";"Inexigibilidade";"Contratação do serviço de Apresentação de Show Artístico do artista BANDA VIRA E MEXE para se apresentar durante a realização do Tradicional Natal do Povoado Brasilia que acontecerá em Lagarto no dia 20 de janeiro de 2024, de acordo com as especificações constantes da Inexigibilidade de Licitação n°. 03/2024";"19/01/2024 08:00";"15.000,00";"Concluído";"";"";""
"12/01/2024";"PML";"002/2024";"Inexigibilidade";"Contratação do serviço de Apresentação de Show Artístico do artista HELDER NASCIMENTO E BANDA para se apresentar durante a realização do Tradicional Natal do Povoado Tanque que acontecerá em Lagarto no dia 14 de janeiro de 2024, de acordo com as especificações constantes da Inexigibilidade de Licitação n°. 02/2024";"12/01/2024 08:00";"20.000,00";"Concluído";"";"";""
"12/01/2024";"PML";"001/2024";"Inexigibilidade";"Contratação do serviço de Apresentação de Show Artístico do artista BANDA ALMA GÊMEA para se apresentar durante a realização do Tradicional Natal do Povoado Jenipapo que acontecerá em Lagarto no dia 13 de janeiro de 2024, de acordo com as especificações constantes da Inexigibilidade de Licitação n°. 01/2024";"12/01/2024 08:00";"40.000,00";"Concluído";"";"";""
"22/12/2023";"PML";"027/2023";"Pregão Eletrônico";"REGISTRO DE PREÇOS visando futuras  Contratação de Empresa Especializada no Serviço de Fornecimento de Passagens Aéreas Nacionais e Internacionais, Hospedagens, Compreendendo Cotação, Reserva, Emissão, Eventual Remarcação, Endosso, Entrega de Bilhetes Físicos e/ou Eletrônicos, Assessoramento de Melhor Roteiro Aéreo, Bagagens e Cancelamentos com Disponibilização de Sistema de Gestão Online Integrado as Companhias Aéreas e Rede Hoteleira, para atender a demanda da Prefeitura Municipal de Lagarto e demais secretarias  como órgãos participantes, conforme disposições deste Edital e informações constantes no Anexo I – Termo de Referência.";"09/01/2024 09:00";"166.200,00";"Em Andamento";"";"";""
"19/10/2023";"PML";"006/2023";"Chamamento";"O presente Chamamento Público tem por objeto o credenciamento visando a  seleção de pessoa Física ou Jurídica para outorga do Termo de Permissão de Uso e Ocupação de Bem Público a título precário e oneroso dos 35 (trinta e cinco) boxes, dos quais: 16 (dezesseis) são boxes de carne bovina, 02 (dois) são boxes de carne de porco, 02 (dois) são boxes de carne de ovino/carneiro, 12 (doze) são boxes de frango e 03 (três) são boxes de comércio de pescado/marisco, situados no Mercado do Povoado Brasília, Município de Lagarto/SE, abaixo descritos de acordo com as especificações.";"09/01/2024 09:00";"0,00";"Em Andamento";"";"";""
"20/11/2023";"FMS";"003/2023";"Chamamento";"Seleção de uma Organização da Sociedade Civil para celebração de parceria com a Administração Pública Municipal, em regime de mútua cooperação, sob a égide da Lei Federal nº 13.019/2014 e suas alterações, através de Termo de Colaboração, para a execução dos serviços, ações, procedimentos e atividades de saúde de interesse público, alinhados com os objetivos e estratégias da política pública de saúde do Município, definidos em estudo prévio e elencados no ANEXO I deste Edital (Metas Mínimas a Serem Atingidas).";"08/01/2024 09:00";"30.172.000,00";"Em Andamento";"";"";""
"14/12/2023";"PML";"020/2023";"Pregão Eletrônico";"Contratação de empresa para a AQUISIÇÃO DE USINA DE ASFALTO MÓVEL PARA PRODUÇÃO DE CONCRETO BETUMINOSO USINADO A QUENTE (CBUQ) COM CAPACIDADE DE PRODUÇÃO DE 20 A 40 TONELADAS POR HORA, para atender as necessidades do município de Lagarto/SE, conforme especificações mínimas, e demais condições constantes neste Termo de Referência.";"04/01/2024 09:00";"2.330.000,00";"Em Andamento";"";"";""
"29/11/2023";"PML";"003/2023";"Concorrência";"ESTA CONCORRÊNCIA TEM POR OBJETO: REGISTRO DE PREÇOS visando futura CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, NO RAMO DE ENGENHARIA, PARA EXECUÇÃO DOS SERVIÇOS DE MANUTENÇÃO, ADAPTAÇÃO E CONSERVAÇÃO E MELHORIAS DE PRÉDIOS PÚBLICOS E PRAÇAS DO MUNICÍPIO DE LAGARTO/SE. A REFERÊNCIA DE PREÇOS DE TODOS OS SERVIÇOS SERÁ GERADO ATRAVÉS DO CRITÉRIO DE MENOR PREÇO AFERIDO PELO CRITÉRIO DE MAIOR DESCONTO OFERTADO SOBRE A TABELA DO SISTEMA DE ORÇAMENTO DE OBRAS DE SERGIPE – ORSE E DO SISTEMA NACIONAL DE PESQUISA DE CUSTOS E ÍNDICES DA CONSTRUÇÃO CIVIL – SINAPI, E TENDO SUA REFERÊNCIA DE DATA BASE (JUNHO/2023), DE ACORDO COM O PROJETO BÁSICO E ESPECIFICAÇÕES APRESENTADAS, CONVERTIDO EM ANEXO I DESTE INSTRUMENTO.";"03/01/2024 09:00";"20.500.000,00";"Em Andamento";"";"";""
"29/12/2023";"FMS";"007/2023";"Inexigibilidade";"Prestação de serviços de Assessoria e Consultoria Técnica especializada na área de Contabilidade Pública e apoio administrativo, de acordo com as especificações constantes da Inexigibilidade de Licitação, seu Projeto Básico, e proposta do Contratado, que passam a fazer parte integrante deste instrumento, de acordo com o art. 55, XI da Lei nº. 8.666/93, independentemente de suas transcrições.";"02/01/2024 08:00";"95.550,00";"Concluído";"";"";""
"29/12/2023";"PML";"056/2023";"Inexigibilidade";"O Objeto do presente instrumento consiste na contratação de empresa prestadora de serviços de assessoria e consultoria técnica especializada na área de contabilidade pública e apoio administrativo.";"29/12/2023 09:00";"229.500,00";"Concluído";"";"";""
"29/12/2023";"PML";"021/2023";"Dispensa";"Contratação de empresa especializada no fornecimento de COMBUSTÍVEIS, conforme especificações constantes nesse Termo de Referência que integrará a dispensa emergencial, identificado no preâmbulo e à proposta vencedora, independentemente de transcrição.";"29/12/2023 09:00";"1.286.488,89";"Concluído";"";"";""
"29/12/2023";"FMAS";"010/2023";"Dispensa";"Contratação de empresa especializada no fornecimento de combustíveis para abastecimento da frota de veículos, próprios e locados do  Fundo Municipal da Assistência Social ";"29/12/2023 09:00";"88.203,37";"Concluído";"";"";""
"29/12/2023";"FMAS";"003/2023";"Inexigibilidade";"O Objeto do presente instrumento consiste na contratação de empresa prestadora de serviços de assessoria e consultoria técnica especializada na área de contabilidade pública e apoio administrativo.";"29/12/2023 09:00";"50.960,00";"Concluído";"";"";""
"29/12/2023";"PML";"057/2023";"Inexigibilidade";"A Contratação de empresa especializada em treinamento dos serviços públicos da Prefeitura Municipal de Lagarto em curso da Nova Lei de Licitação com carga horaria de 16 horas, ministradas no mês de janeiro de 2024.

";"29/12/2023 08:00";"16.000,00";"Concluído";"";"";""
"29/12/2023";"FMMA";"004/2023";"Dispensa";"Contratação de empresa especializada no fornecimento de COMBUSTÍVEIS, conforme especificações constantes nesse Termo de Referência que integrará a dispensa do Fundo Municipal do Meio Ambiente";"29/12/2023 08:00";"9.673,30";"Concluído";"";"";""
"11/12/2023";"FMS";"035/2023";"Pregão Eletrônico";"Registro de Preço para futuro e eventual fornecimento parcelado de Materiais de Limpeza e Higienização, para atender as necessidades do Fundo Municipal de Saúde, conforme especificação constante no Anexo I – Termo de Referência.";"28/12/2023 08:30";"1.618.669,90";"Concluído";"";"";""
"06/12/2023";"FMS";"034/2023";"Pregão Presencial";"Registro de Preços para futuro fornecimento parcelado de medicamentos ético, genérico e similar para doação à população carente do município de Lagarto/SE com base na Tabela de Preços de “A” a “Z” da ABC FARMA/GUIA DA FARMÁCIA, conforme especificações contidas no ANEXO I – TERMO DE REFERENCIA, em conformidade com a Lei nº. 10.520/02 e Decretos Municipal nº. 478 e 479/2017.";"26/12/2023 09:00";"2.000.000,00";"Concluído";"";"";""
"22/12/2023";"PML";"055/2023";"Inexigibilidade";"CONTRATAÇÃO DE UM ARTISTA PLÁSTICO PARA CRIAÇÃO E INSTALAÇÃO DE UM CONJUNTO DE 9(NOVE) ESCULTURAS PARA SEREM INSTALADAS EM PRAÇA PÚBLICA E LOGRADOUROS PÚBLICOS NA SEDE DO MUNICIPIO";"22/12/2023 08:00";"390.000,00";"Concluído";"";"";""
"06/12/2023";"FMS";"033/2023";"Pregão Eletrônico";"Contratação de empresa para o fornecimento parcelado de água mineral copo de 200ml, garrafa de 500ml, garrafão de 20l e vasilhames vazios, botijão de gás GLP 13 kg e botijão sem gás destinados aos programas e demais serviços do Fundo Municipal de Saúde no Município, conforme especificações constantes no Anexo I, durante o exercício de 2024.";"21/12/2023 08:30";"405.158,05";"Concluído";"";"";""
"04/12/2023";"FMS";"032/2023";"Pregão Eletrônico";"Contratação de empresa para o fornecimento de combustíveis automotivos - gasolina comum, óleo Diesel S10, Arla e Etanol destinados aos veículos do Fundo Municipal de Saúde, durante o exercício de 2024, conforme especificações constante no Termo de Referência e no Anexo I.";"18/12/2023 08:30";"4.051.138,00";"Concluído";"";"";""
"14/12/2023";"FMS";"010/2023";"Dispensa";"Constitui-se objeto do presente contrato, Locação de um imóvel, situado na Estrada do Povoado Limoeiro, 2830, Zona Rural, Lagarto/SE, para o funcionamento de um Centro de Equoterapia, conforme Laudo de Vistoria Técnica.";"14/12/2023 08:00";"88.000,00";"Concluído";"";"";""
"24/11/2023";"PML";"025/2023";"Pregão Eletrônico";"REGISTRO DE PREÇOS visando futuro fornecimento de materiais permanentes tipo eletroeletrônico, eletroportáteis e eletrodomésticos para atender as demandas dos programas do Fundo Municipal de Saúde, Fundo Municipal de Assistência Social, Fundo Municipal do Meio Ambiente, Prefeitura Municipal e demais secretarias e órgão partícipe, conforme especificações constantes nesse Termo de Referência que integrará o Sistema de Registro de Preços, nos termos dos Decretos Municipais n° 479/2017 e 707/2020, conforme condições, especificações e quantidades estabelecidas no termo de referência.";"13/12/2023 09:00";"1.660.761,09";"Em Andamento";"";"";""
"13/12/2023";"FMS";"009/2023";"Dispensa";"Constitui-se objeto do presente contrato, locação de um imóvel situado na Rua José Patrício do Nascimento, 434, Alto da Boa Vista para o funcionamento de unidade de Saúde da Família., conforme Laudo de Vistoria Técnica. ";"13/12/2023 08:00";"14.400,00";"Concluído";"";"";""
